kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff1,koi_ldm_coeff2,koi_parm_prov,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_impact_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_ror_err1,koi_ror_err2,koi_srho_err1,koi_srho_err2,koi_prad_err1,koi_prad_err2,koi_dor_err1,koi_dor_err2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sparprov,koi_steff_err1,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_smet_err1,koi_smet_err2,koi_srad_err1,koi_srad_err2,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,ra_err,dec_err,koi_kepmag_err,koi_gmag_err,koi_rmag_err,koi_imag_err,koi_zmag_err,koi_jmag_err,koi_hmag_err,koi_kmag_err,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_fwm_stat_sig,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
10189557,K02427.01,FALSE POSITIVE,2.93101771,131.92959,2454964.93,0.523,2.231,199.1,0.013311,1.47235,LS+MCMC,1.15,0.0359,86.57,1134.0,390.28,8.74,0.398,0.2665,q1_q17_dr25_koi,2.302e-05,-2.302e-05,0.00641,-0.00641,0.436,-0.315,0.188,-0.188,16.3,-16.3,0.0004,-0.000912,1.30362,-0.38226,0.17,-0.15,3.9,-3.9,4.196373,12.935102,15.0,1,460.0,5485.0,4.5,-0.56,0.788,0.716,q1_q17_dr25_stellar,163.0,-163.0,0.11,-0.11,0.35,-0.3,0.123,-0.101,0.103,-0.037,283.02725,47.249882,15.484,16.074,15.464,15.232,15.131,14.1,13.651,13.606,0.0,0.0,,,,,,0.025,0.031,0.052,18.868871,47.24586,14.2,-14.5,-0.00256,0.00265,0.0,7.44,-2.376,7.81,7.43,-2.321,7.79
8478994,K00245.01,CONFIRMED,39.79220077,175.250558,2455008.251,0.019,4.466,610.4,0.022303,4.02378,LS+MCMC,1.9,0.2144,89.98,458.0,10.38,69.576,0.4341,0.2434,q1_q17_dr25_koi,3.007e-05,-3.007e-05,0.000584,-0.000584,0.336,-0.019,0.0216,-0.0216,3.6,-3.6,0.000363,-0.00013,0.04935,-0.99611,0.08,-0.07,0.853,-0.853,45.317265,175.61543,179.5,4,35.0,5437.0,4.571,-0.24,0.781,0.829,q1_q17_dr25_stellar,73.0,-81.0,0.02,-0.03,0.15,-0.15,0.034,-0.031,0.044,-0.054,284.05954,44.518215,9.705,10.418,9.779,,,8.356,8.0,7.942,0.0,0.0,,,,,,0.018,0.024,0.013,18.9373176,44.518559,0.58,1.242,-0.00081,-0.000664,0.0,2.11,2.97,3.64,1.86,2.56,3.16
9965184,K02428.01,FALSE POSITIVE,16.2276756,136.62586,2454969.626,0.633,3.699,525.8,0.021927,1.39845,LS+MCMC,2.11,0.1163,88.65,648.0,41.57,26.9,0.4966,0.2043,q1_q17_dr25_koi,0.0001344,-0.0001344,0.0071,-0.0071,0.317,-0.413,0.221,-0.221,31.9,-31.9,0.007321,-0.00128,1.63289,-1.30625,0.45,-0.3,10.5,-10.5,4.203815,16.26874,20.5,1,54.0,5328.0,4.447,-0.1,0.883,0.796,q1_q17_dr25_stellar,204.0,-185.0,0.13,-0.174,0.3,-0.3,0.188,-0.126,0.124,-0.057,297.18564,46.825298,15.388,16.067,15.318,15.098,14.936,13.874,13.441,13.326,0.0,0.0,,,,,,0.027,0.029,0.036,19.813307,46.82731,34.38,7.24,-0.01732,-0.00382,0.0,4.89,1.4,5.09,5.23,1.327,5.4
9911882,K02429.01,FALSE POSITIVE,1.595630597,136.13782,2454969.138,1.21,1.793,259.6,0.22532,0.04305,LS+MCMC,17.94,0.0248,47.66,1346.0,778.05,1.796,0.3556,0.2865,q1_q17_dr25_koi,5.088e-06,-5.088e-06,0.00237,-0.00237,10.8,-0.074,0.147,-0.147,17.5,-17.5,10.80372,-0.071748,14.89742,-0.00606,3.66,-1.23,0.897,-0.897,4.490708,15.419067,18.3,1,669.0,5632.0,4.616,-0.56,0.729,0.816,q1_q17_dr25_stellar,169.0,-169.0,0.032,-0.128,0.3,-0.3,0.149,-0.05,0.078,-0.087,299.07828,46.78616,15.112,15.661,15.078,14.877,14.765,13.857,13.503,13.409,0.0,0.0,,,,,,0.038,0.04,,19.938779,46.78537,8.4,-2.85,-0.00193,0.00074,0.0,4.09,-1.04,4.22,3.89,-0.74,3.96
8631504,K02503.01,CONFIRMED,14.8200596,133.39933,2454966.399,0.059,3.902,184.9,0.011998,2.17048,LS+MCMC,0.96,0.1089,89.88,552.0,21.92,29.32,0.6323,0.1054,q1_q17_dr25_koi,0.0001119,-0.0001119,0.00538,-0.00538,0.367,-0.059,0.201,-0.201,10.3,-10.3,0.00061,-0.000386,0.17498,-0.86112,0.06,-0.04,2.4,-2.4,3.9481695,17.049992,21.9,1,92.0,4825.0,4.603,0.08,0.732,0.785,q1_q17_dr25_stellar,96.0,-96.0,0.018,-0.045,0.15,-0.15,0.043,-0.029,0.035,-0.042,294.39105,44.762959,14.146,14.998,14.071,13.781,13.641,12.554,12.039,11.942,0.0,0.0,,,,,,0.021,0.019,0.017,19.626081,44.76309,0.41,0.48,-0.00014,-0.0001,0.095,-0.5,-0.38,0.63,-0.76,-0.4,0.86
8110767,K02504.01,CONFIRMED,20.49041,144.41979,2454977.42,0.011,4.369,661.8,0.023227,2.21987,LS+MCMC,2.34,0.1485,89.98,625.0,36.01,36.66,0.4191,0.2555,q1_q17_dr25_koi,0.0001751,-0.0001751,0.00763,-0.00763,0.44,-0.011,0.17,-0.17,33.3,-33.3,0.001089,-0.000701,0.10669,-0.95946,0.67,-0.22,1.8,-1.8,4.538423,17.465052,23.3,1,56.0,5681.0,4.524,0.21,0.923,1.038,q1_q17_dr25_stellar,180.0,-200.0,0.036,-0.204,0.2,-0.3,0.264,-0.088,0.1,-0.122,296.18829,43.936852,15.93,16.555,15.863,15.662,15.555,14.598,14.185,14.059,0.0,0.0,,,,,,0.034,0.04,0.062,19.74589,43.93678,0.14,-0.27,7e-05,0.00019,0.702,0.22,-0.49,0.53,0.26,-0.55,0.61
5471574,K02505.01,FALSE POSITIVE,0.962827066,132.20517,2454965.205,1.079,4.48,86.3,0.088515,0.02774,LS+MCMC,29.27,0.0218,13.09,3399.0,31471.91,1.108,0.2887,0.3118,q1_q17_dr25_koi,4.891e-06,-4.891e-06,0.00434,-0.00434,0.258,-0.091,0.235,-0.235,3.7,-3.7,0.254439,-0.077315,0.02356,-0.00469,3.96,-11.09,0.47,-0.47,4.405946,23.182957,28.7,2,1399.0,6534.0,3.647,-0.34,3.028,1.484,q1_q17_dr25_stellar,198.0,-198.0,0.344,-0.086,0.35,-0.25,0.41,-1.147,0.225,-0.338,297.68881,40.643661,13.398,13.758,13.374,13.243,13.232,12.355,12.138,12.086,0.0,0.0,,,,,,0.021,0.022,0.018,19.845982,40.6443,2.5,2.31,-0.000145,-0.00014,0.0,5.4,4.5,7.1,5.4,4.51,7.1
6767840,K02506.01,CONFIRMED,8.679037,140.90423,2454973.904,0.224,2.864,301.6,0.015997,3.03696,LS+MCMC,1.79,0.083,89.44,949.0,191.84,22.95,0.3447,0.2916,q1_q17_dr25_koi,3.976e-05,-3.976e-05,0.00409,-0.00409,0.234,-0.224,0.106,-0.106,17.3,-17.3,0.000704,-0.000528,0.50717,-1.12655,0.59,-0.25,3.8,-3.8,3.705681,17.404188,19.9,1,155.0,6117.0,4.42,-0.18,1.027,1.008,q1_q17_dr25_stellar,190.0,-212.0,0.087,-0.203,0.25,-0.3,0.334,-0.143,0.153,-0.125,288.77182,42.213219,15.18,15.652,15.152,14.978,14.935,14.059,13.719,13.629,0.0,0.0,,,,,,0.026,0.029,0.039,19.251437,42.21316,-0.69,-0.22,0.00026,5e-05,0.171,0.44,-0.19,0.49,0.44,-0.33,0.55
8379705,K02507.01,CONFIRMED,11.1296971,138.57573,2454971.576,0.572,2.942,371.0,0.018314,2.20963,LS+MCMC,1.93,0.0989,88.66,843.0,119.44,24.37,0.3447,0.2916,q1_q17_dr25_koi,9.103e-05,-9.103e-05,0.00645,-0.00645,0.383,-0.369,0.218,-0.218,30.0,-30.0,0.00037,-0.001411,2.31898,-0.21383,0.62,-0.2,8.5,-8.5,3.5554564,13.063752,14.7,1,117.0,6122.0,4.487,-0.18,0.964,1.041,q1_q17_dr25_stellar,190.0,-232.0,0.052,-0.208,0.3,-0.3,0.309,-0.097,0.14,-0.14,296.60141,44.32526,15.859,16.358,15.822,15.645,15.555,14.682,14.359,14.192,0.0,0.0,,,,,,0.032,0.041,0.062,19.77348,44.3254,2.06,0.51,-0.00087,-0.0002,0.002,0.07,0.52,0.53,0.04,0.52,0.52
9896018,K02579.01,CONFIRMED,2.7296036,133.28661,2454966.287,0.509,2.721,145.6,0.011314,0.77497,LS+MCMC,1.53,0.0394,85.66,1455.0,1056.15,6.73,0.3729,0.2826,q1_q17_dr25_koi,1.312e-05,-1.312e-05,0.00379,-0.00379,0.428,-0.308,0.123,-0.123,8.8,-8.8,0.000125,-0.000777,0.43222,-0.1499,0.26,-0.22,1.9,-1.9,3.3651447,14.404189,18.4,3,492.0,5887.0,4.292,0.16,1.235,1.09,q1_q17_dr25_stellar,70.0,-79.0,0.12,-0.12,0.15,-0.15,0.213,-0.175,0.07,-0.078,293.98871,46.718021,15.147,15.605,15.11,14.951,14.887,13.994,13.71,13.714,0.0,0.0,,,,,,0.026,0.032,0.048,19.599246,46.71824,-0.02,0.81,0.0,-0.0001,0.239,-0.05,0.21,0.21,-0.15,0.33,0.36
11037511,K02580.01,CONFIRMED,3.11604194,133.84988,2454966.85,0.195,1.7763,345.2,0.016885,4.67593,LS+MCMC,1.59,0.0415,89.17,1123.0,375.55,13.389,0.4603,0.2291,q1_q17_dr25_koi,1.188e-05,-1.188e-05,0.00285,-0.00285,0.283,-0.195,0.099,-0.099,21.1,-21.1,0.000704,-0.000784,0.28316,-2.28547,0.43,-0.11,0.811,-0.811,3.3346357,16.305918,18.8,1,418.0,5591.0,4.559,0.07,0.86,0.977,q1_q17_dr25_stellar,175.0,-194.0,0.033,-0.187,0.25,-0.3,0.237,-0.059,0.085,-0.113,295.35446,48.5154,15.79,16.405,15.733,15.527,15.476,14.477,14.094,13.929,0.0,0.0,,,,,,0.028,0.031,0.061,19.690306,48.5148,0.3,-2.15,-8e-05,0.00074,0.0,0.47,-0.22,0.52,0.39,-0.25,0.47
9757613,K00250.04,CONFIRMED,46.82767725,136.74468,2454969.745,0.393,1.9033,1537.7,0.036335,50.49124,LS+MCMC,2.13,0.2068,89.87,276.0,1.37,180.2,0.5081,0.2238,q1_q17_dr25_koi,9.794e-05,-9.794e-05,0.00179,-0.00179,0.027,-0.393,0.0569,-0.0569,52.9,-52.9,0.000627,-0.001171,18.63506,-7.44054,0.12,-0.16,66.5,-66.5,11.203697,24.248087,32.4,4,28.0,3879.0,4.708,-0.12,0.537,0.537,q1_q17_dr25_stellar,77.0,-85.0,0.045,-0.021,0.15,-0.15,0.03,-0.041,0.037,-0.033,284.94098,46.56654,15.473,16.84,15.434,14.887,14.601,13.408,12.746,12.63,0.0,0.0,,,,,,0.027,0.023,0.025,18.996079,46.56666,0.49,0.43,0.00036,-0.00109,0.004,-0.05,-0.05,0.07,0.15,-0.24,0.29
11818872,K02581.01,CONFIRMED,12.7372371,136.0162,2454969.016,0.364,3.358,100.8,0.009176,2.3695,LS+MCMC,0.87,0.1021,89.24,697.0,55.82,27.3,0.4526,0.2327,q1_q17_dr25_koi,0.0001298,-0.0001298,0.00864,-0.00864,0.083,-0.364,0.225,-0.225,9.4,-9.4,0.000472,-0.000585,0.96104,-0.97217,0.09,-0.05,11.1,-11.1,3.347503,11.28038,12.9,1,108.0,5420.0,4.502,0.0,0.868,0.874,q1_q17_dr25_stellar,108.0,-97.0,0.058,-0.078,0.15,-0.15,0.09,-0.052,0.055,-0.051,294.35092,50.081089,13.463,13.965,13.374,13.248,13.153,12.209,11.893,11.808,0.0,0.0,,,,,,0.021,0.018,0.019,19.623374,50.08124,-0.69,0.53,7.1e-05,-9e-05,0.141,-0.58,-0.23,0.62,-0.64,-0.5,0.79
11771430,K02582.01,CONFIRMED,40.0306267,148.85882,2454981.859,0.322,4.815,214.5,0.013429,2.68444,LS+MCMC,2.01,0.2408,89.7,617.0,34.19,61.0,0.4213,0.257,q1_q17_dr25_koi,0.0003401,-0.0003401,0.00773,-0.00773,0.131,-0.322,0.188,-0.188,12.8,-12.8,0.00049,-0.000633,0.66031,-0.92719,0.35,-0.38,15.0,-15.0,4.7247276,16.049892,19.5,1,37.0,5855.0,4.227,0.26,1.373,1.161,q1_q17_dr25_stellar,104.0,-116.0,0.143,-0.117,0.15,-0.15,0.235,-0.259,0.081,-0.111,295.84653,49.936131,13.628,14.045,13.572,13.45,13.451,12.558,12.296,12.239,0.0,0.0,,,,,,0.021,0.021,0.024,19.723063,49.93596,-1.32,-0.62,0.00019,0.00019,0.013,0.14,-0.88,0.9,-0.02,-0.65,0.65
5513012,K02668.01,CONFIRMED,0.679336747,132.856178,2454965.856,0.209,1.2188,240.7,0.014073,3.18974,LS+MCMC,1.4,0.0148,87.19,1883.0,2982.78,4.269,0.4695,0.224,q1_q17_dr25_koi,8.23e-07,-8.23e-07,0.000984,-0.000984,0.239,-0.209,0.0366,-0.0366,7.7,-7.7,0.000472,-0.000382,0.4241,-1.05401,0.16,-0.08,0.568,-0.568,4.846571,31.984018,36.7,1,1523.0,5440.0,4.491,0.21,0.913,0.942,q1_q17_dr25_stellar,73.0,-81.0,0.045,-0.098,0.15,-0.15,0.103,-0.055,0.043,-0.051,283.92004,40.740131,14.159,14.68,14.098,13.936,13.834,12.912,12.516,12.436,0.0,0.0,,,,,,0.022,0.019,0.021,18.9279981,40.740089,-0.16,-0.15,-2.4e-05,-3.9e-05,0.322,0.1,-0.15,0.18,0.06,-0.33,0.34
11761199,K02669.01,FALSE POSITIVE,213.6103207,141.655562,2454974.656,0.977,10.7643,110990.0,0.499257,2.12295,LS+MCMC,46.07,0.6837,89.68,291.0,1.69,172.4,0.3342,0.2965,q1_q17_dr25_koi,0.000173,-0.000173,0.000562,-0.000562,1.928,-0.105,0.0635,-0.0635,242.0,-242.0,1.72444,-0.08281,3.7768,-0.08946,11.39,-4.09,76.7,-76.7,637.5966,1372.7269,534.5,1,7.0,5931.0,4.554,-0.34,0.845,0.933,q1_q17_dr25_stellar,160.0,-178.0,0.033,-0.176,0.3,-0.3,0.209,-0.075,0.098,-0.109,290.75183,49.972301,15.619,16.089,15.569,15.417,15.34,14.432,14.029,13.983,0.0,0.0,,,,,,0.035,0.043,0.058,19.38345767,49.9723199,0.103,0.072,0.004,-0.01,0.0,-0.017,0.133,0.134,0.031,0.061,0.068
8074805,K02670.01,FALSE POSITIVE,170.8658492,299.660385,2455132.66,0.684,16.9895,29840.8,0.168735,0.25032,LS+MCMC,24.4,0.6155,89.46,387.0,5.33,72.831,0.3534,0.2904,q1_q17_dr25_koi,0.000125,-0.000125,0.000534,-0.000534,0.003,-0.003,0.0343,-0.0343,40.3,-40.3,0.00018,-0.000283,0.00284,-0.00335,3.85,-4.3,0.826,-0.826,454.1527,938.0211,897.0,1,8.0,5989.0,4.221,0.0,1.324,1.063,q1_q17_dr25_stellar,119.0,-119.0,0.149,-0.108,0.15,-0.15,0.209,-0.233,0.098,-0.08,281.05594,43.92374,14.412,14.841,14.363,14.228,14.202,13.3,12.995,12.929,0.0,0.0,,,,,,0.025,0.023,0.024,18.73704785,43.9237132,-0.601,-0.096,-0.0001,0.0002,0.678,-0.029,0.012,0.031,-0.048,0.094,0.106
2437505,K02671.01,CANDIDATE,21.47642727,149.26156,2454982.262,0.006,5.5498,348130.0,0.544874,3.90916,LS+MCMC,59.5,0.1515,89.99,655.0,43.52,45.679,0.4035,0.2622,q1_q17_dr25_koi,2.444e-05,-2.444e-05,0.00113,-0.00113,0.028,-0.006,0.0293,-0.0293,2293.0,-2293.0,0.001659,-0.002275,0.06394,-0.07639,0.0,0.0,0.747,-0.747,49.7022,221.21457,124.8,2,0.0,5780.0,4.438,0.0,1.0,1.0,Solar,,,,,0.0,0.0,,,,,290.23032,37.777481,17.29,16.512,17.19,17.622,,16.761,15.579,15.558,0.0,0.0,,,,,,0.141,,,19.348674332,37.77760168,-0.5407,0.4344,0.0,0.0,0.0,11.479,11.474,16.23,-0.847,0.476,0.971
2437505,K02671.02,FALSE POSITIVE,17.5509742,133.9459,2454966.946,0.2023,4.064,3859.0,0.054672,2.44655,MCMC,5.97,0.1325,89.38,700.0,56.9,34.15,0.3981,0.2673,q1_q16_koi,0.0003391,-0.0003391,0.0185,-0.0185,0.2665,-0.2022,0.456,-0.456,530.0,-530.0,0.00606,-0.003509,1.29692,-1.2893,0.0,0.0,9.1,-9.1,,,9.7,2,,5780.0,4.438,,1.0,1.0,Solar,,,,,,,,,,,290.23032,37.777481,17.29,16.512,17.19,17.622,,16.761,15.579,15.558,0.0,0.0,,,,,,0.141,,,,,,,,,,,,,,,
11253827,K02672.01,CONFIRMED,88.5122014,182.67266,2455015.673,0.242,6.8214,2518.7,0.045589,2.47617,LS+MCMC,4.7,0.378,89.86,390.0,5.47,100.84,0.4526,0.2327,q1_q17_dr25_koi,0.0002736,-0.0002736,0.00239,-0.00239,0.177,-0.242,0.0958,-0.0958,43.3,-43.3,0.000928,-0.00081,0.23156,-0.71717,0.61,-0.37,9.4,-9.4,28.205576,61.356983,63.1,2,14.0,5593.0,4.45,0.02,0.945,0.918,q1_q17_dr25_stellar,111.0,-111.0,0.068,-0.102,0.15,-0.15,0.122,-0.075,0.063,-0.051,296.13281,48.977402,11.921,12.429,11.862,11.703,11.646,10.672,10.356,10.285,0.0,0.0,,,,,,0.021,0.018,0.017,19.74218967,48.977364,0.059,-0.13,-8e-05,0.0,0.523,-0.011,0.07,0.07,0.015,-0.05,0.053
3533469,K02430.01,FALSE POSITIVE,10.21507506,133.64546,2454966.645,0.1,3.395,258.6,0.014437,2.26739,LS+MCMC,1.5,0.0888,89.75,780.0,87.48,23.21,0.4603,0.2291,q1_q17_dr25_koi,8.238e-05,-8.238e-05,0.00663,-0.00663,0.358,-0.1,0.171,-0.171,17.4,-17.4,0.00091,-0.000475,0.37889,-0.92083,0.17,-0.14,3.9,-3.9,5.938376,15.206182,17.4,1,114.0,5406.0,4.433,0.14,0.95,0.893,q1_q17_dr25_stellar,75.0,-75.0,0.085,-0.085,0.15,-0.15,0.108,-0.088,0.06,-0.037,288.10608,38.659061,14.338,14.967,14.241,14.068,14.057,13.103,12.687,12.65,0.0,0.0,,,,,,0.024,0.026,0.025,19.2070705,38.65863,-0.04,-1.53,-0.00024,-0.00041,0.0,2.02,2.35,3.1,0.86,-9.6,9.6
8956706,K02431.01,FALSE POSITIVE,8.3806973,134.7287,2454967.729,0.5317,3.028,650.8,0.023783,1.70818,MCMC,1.91,0.0746,88.24,701.0,57.04,18.51,0.5382,0.1734,q1_q16_koi,0.0001742,-0.0001742,0.011,-0.011,0.0472,-0.4463,0.39,-0.39,65.3,-65.3,0.000769,-0.002148,1.50895,-0.79193,0.34,-0.15,8.2,-8.2,,,4.6,1,,5062.0,4.601,-0.12,0.735,0.789,stellar_q1_q16,202.0,-157.0,0.031,-0.101,0.33,-0.28,0.132,-0.058,0.099,-0.08,293.24487,45.298279,15.97,16.833,15.941,15.6,15.475,14.429,13.894,13.879,0.0,0.0,,,,,,0.033,0.035,0.072,,,,,,,,,,,,,
7047363,K02432.01,CONFIRMED,31.0572947,147.56275,2454980.563,0.335,3.401,636.6,0.023111,6.0153,LS+MCMC,1.85,0.1803,89.72,480.0,12.57,67.4,0.421,0.2521,q1_q17_dr25_koi,0.0002303,-0.0002303,0.00616,-0.00616,0.135,-0.335,0.197,-0.197,46.6,-46.6,0.000887,-0.001402,1.42835,-2.69966,0.34,-0.14,16.0,-16.0,4.2287555,12.803437,15.8,2,46.0,5395.0,4.615,-0.34,0.734,0.821,q1_q17_dr25_stellar,177.0,-144.0,0.035,-0.112,0.3,-0.3,0.132,-0.057,0.076,-0.093,295.62469,42.545898,15.956,16.588,15.902,15.685,15.519,14.551,14.098,14.018,0.0,0.0,,,,,,0.029,0.034,0.054,19.708302,42.54548,-0.49,-1.5,0.00034,0.0009,0.041,-0.29,0.02,0.29,-0.22,-0.03,0.22
11968463,K02433.01,CONFIRMED,15.1622287,144.474,2454977.474,0.959,7.332,479.8,0.025685,0.01635,LS+MCMC,3.12,0.1259,80.54,829.0,111.74,5.84,0.3239,0.3029,q1_q17_dr25_koi,0.000124,-0.000124,0.00819,-0.00819,0.014,-0.651,0.448,-0.448,18.7,-18.7,0.000342,-0.005545,0.47988,-0.00776,1.09,-0.36,2.9,-2.9,4.852565,19.017454,28.5,7,72.0,6325.0,4.409,-0.04,1.112,1.157,q1_q17_dr25_stellar,174.0,-261.0,0.058,-0.218,0.25,-0.3,0.388,-0.129,0.169,-0.169,294.33847,50.33654,15.212,15.611,15.145,15.041,14.952,14.156,13.851,13.819,0.0,0.0,,,,,,0.027,0.035,0.056,19.622548,50.33653,-0.58,-0.02,0.00018,-9e-05,0.611,-0.01,-0.02,0.02,0.09,-0.03,0.09
11968463,K02433.02,CONFIRMED,10.04378351,353.61859,2455186.619,0.953,5.548,437.9,0.024216,0.02787,LS+MCMC,2.94,0.0957,79.64,951.0,193.39,5.3,0.3239,0.3029,q1_q17_dr25_koi,6.551e-05,-6.551e-05,0.00417,-0.00417,0.011,-0.648,0.223,-0.223,16.6,-16.6,0.00054,-0.004922,0.73779,-0.00724,1.03,-0.34,2.6,-2.6,5.1924124,23.985958,28.8,7,116.0,6325.0,4.409,-0.04,1.112,1.157,q1_q17_dr25_stellar,174.0,-261.0,0.058,-0.218,0.25,-0.3,0.388,-0.129,0.169,-0.169,294.33847,50.33654,15.212,15.611,15.145,15.041,14.952,14.156,13.851,13.819,0.0,0.0,,,,,,0.027,0.035,0.056,19.622572,50.33646,0.22,-0.29,-0.00017,3e-05,0.684,-0.25,-0.07,0.26,-0.16,-0.11,0.19
8836888,K02508.01,CANDIDATE,7.10397925,136.33096,2454969.331,0.192,1.5398,370.5,0.017508,16.37752,LS+MCMC,1.51,0.0691,89.69,818.0,105.84,35.22,0.4341,0.2434,q1_q17_dr25_koi,2.424e-05,-2.424e-05,0.00273,-0.00273,0.258,-0.192,0.0989,-0.0989,26.0,-26.0,0.000874,-0.000807,3.16336,-7.51283,0.31,-0.14,6.8,-6.8,4.2824187,14.379563,16.8,1,191.0,5488.0,4.584,-0.18,0.789,0.877,q1_q17_dr25_stellar,166.0,-149.0,0.036,-0.135,0.3,-0.3,0.164,-0.07,0.083,-0.102,297.90738,45.03231,15.164,15.77,15.118,14.905,14.778,13.843,13.518,13.373,0.0,0.0,,,,,,0.038,0.045,0.042,19.860489,45.03244,-0.12,0.48,0.00022,-0.00061,0.0,0.06,2.59,2.59,0.58,1.3,1.42
9880190,K02509.01,CONFIRMED,4.5513988,133.05954,2454966.06,0.248,2.457,188.7,0.012288,2.45318,LS+MCMC,1.13,0.0499,88.98,907.0,159.65,13.9,0.582,0.1451,q1_q17_dr25_koi,2.001e-05,-2.001e-05,0.0036,-0.0036,0.199,-0.248,0.101,-0.101,11.4,-11.4,0.000558,-0.000516,0.28085,-0.95193,0.04,-0.09,1.6,-1.6,3.7416196,15.526697,19.4,1,297.0,5009.0,4.491,0.16,0.84,0.797,q1_q17_dr25_stellar,80.0,-80.0,0.077,-0.028,0.15,-0.15,0.034,-0.062,0.054,-0.03,286.48364,46.752621,15.035,15.668,14.946,14.764,14.591,13.635,13.219,13.08,0.0,0.0,,,,,,0.023,0.021,0.028,19.098959,46.75236,1.81,-0.94,-0.0002,0.00019,0.004,0.1,0.25,0.27,0.12,0.31,0.33
5364071,K00248.02,CONFIRMED,10.91274065,169.85247,2455002.852,0.685,2.1801,1387.2,0.036155,4.17699,LS+MCMC,2.13,0.0785,88.68,443.0,9.12,29.7,0.4224,0.3037,q1_q17_dr25_koi,1.465e-05,-1.465e-05,0.00105,-0.00105,0.192,-0.459,0.0445,-0.0445,26.5,-26.5,0.003238,-0.002008,5.51141,-0.32659,0.12,-0.16,13.1,-13.1,7.4485817,42.68845,57.4,4,111.0,3834.0,4.708,-0.02,0.539,0.541,q1_q17_dr25_stellar,77.0,-84.0,0.045,-0.021,0.15,-0.15,0.03,-0.041,0.037,-0.037,292.29459,40.591789,15.264,16.628,15.264,14.68,14.342,13.184,12.487,12.383,0.0,0.0,,,,,,0.021,0.023,0.023,19.4862987,40.591756,-0.3,-0.12,0.0,0.00012,0.668,0.11,-0.06,0.13,0.0,-0.12,0.12
5392702,K02510.01,FALSE POSITIVE,12.2141545,141.3677,2454974.368,1.175,10.262,535.8,0.201507,0.00211,LS+MCMC,18.13,0.1016,62.58,683.0,51.37,2.55,0.4603,0.2291,q1_q17_dr25_koi,0.0001869,-0.0001869,0.0121,-0.0121,26.7,-0.538,0.724,-0.724,27.6,-27.6,26.68532,-0.530659,3.1086,-0.00071,3.48,-1.49,1.3,-1.3,6.653977,18.712393,24.7,1,110.0,5435.0,4.578,0.07,0.824,0.937,q1_q17_dr25_stellar,193.0,-193.0,0.025,-0.136,0.25,-0.3,0.158,-0.068,0.072,-0.108,299.03641,40.583172,15.352,15.971,15.248,15.087,15.025,14.149,13.756,13.676,0.0,0.0,,,,,,0.03,0.032,0.042,19.93625,40.58336,20.07,0.69,-0.00972,-0.00039,0.0,10.48,0.63,10.5,10.34,0.71,10.37
8429566,K02511.01,FALSE POSITIVE,3.732261,131.93795,2454964.938,0.4,2.054,153.6,0.011502,2.92397,LS+MCMC,1.09,0.0448,88.23,1119.0,369.47,12.91,0.3728,0.2787,q1_q17_dr25_koi,2.125e-05,-2.125e-05,0.00389,-0.00389,0.053,-0.4,0.155,-0.155,12.1,-12.1,0.000545,-0.000549,1.44941,-1.29817,0.29,-0.13,6.4,-6.4,3.368786,13.811562,15.7,1,357.0,5762.0,4.495,-0.34,0.867,0.859,q1_q17_dr25_stellar,155.0,-155.0,0.072,-0.18,0.3,-0.3,0.232,-0.1,0.11,-0.08,291.35867,44.424252,14.834,15.366,14.806,14.606,14.545,13.599,13.225,13.127,0.0,0.0,,,,,,0.027,0.028,0.026,19.424452,44.43629,20.83,43.36,-0.00322,-0.00677,0.0,4.27,9.18,10.13,4.34,9.16,10.13
